"_time",host,Image,TargetFilename,EventCode
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Input.Manipulations\v4.0_4.0.0.0__b77a5c561934e089\System.Windows.Input.Manipulations.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\System.Windows.Input.Manipulations.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Windows.Forms.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Windows.Forms.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Windows.Forms.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Forms\v4.0_4.0.0.0__b77a5c561934e089\System.Windows.Forms.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Windows.Forms.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\WPF\System.Windows.Controls.Ribbon.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Controls.Ribbon\v4.0_4.0.0.0__b77a5c561934e089\System.Windows.Controls.Ribbon.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\System.Windows.Controls.Ribbon.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Web.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Web.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Web.Services.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Web.Services\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.Services.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Web.Services.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Web.RegularExpressions.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Web.RegularExpressions\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.RegularExpressions.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Web.RegularExpressions.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Web.Mobile.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Web.Mobile\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.Mobile.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Web.Mobile.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Web.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Web\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_64\System.Web\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Web.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Web.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Transactions.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Transactions.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.ServiceProcess.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.ServiceProcess\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.ServiceProcess.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.ServiceProcess.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Security.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Security\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Security.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Security.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Runtime.Serialization.Formatters.Soap.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Runtime.Serialization.Formatters.Soap\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Runtime.Serialization.Formatters.Soap.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Runtime.Serialization.Formatters.Soap.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Runtime.Remoting.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Runtime.Remoting\v4.0_4.0.0.0__b77a5c561934e089\System.Runtime.Remoting.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Runtime.Remoting.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Reflection.context.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Reflection.Context\v4.0_4.0.0.0__b77a5c561934e089\System.Reflection.context.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Reflection.context.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Numerics.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Numerics\v4.0_4.0.0.0__b77a5c561934e089\System.Numerics.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Numerics.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Net.Http.WebRequest.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Net.Http.WebRequest\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Net.Http.WebRequest.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Net.Http.WebRequest.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Net.Http.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Net.Http\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Net.Http.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Net.Http.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Messaging.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Messaging\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Messaging.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Messaging.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Management.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\System32\spoolsv.exe","C:\Windows\System32\spool\drivers\x64\3\New\TP PS Driver B3E3A74630AC42f0AFB0AACB4F28EA6D.ppd",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Management\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Management.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Management.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.IO.Compression.FileSystem.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.IO.Compression.FileSystem\v4.0_4.0.0.0__b77a5c561934e089\System.IO.Compression.FileSystem.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.IO.Compression.FileSystem.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.IO.Compression.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.IO.Compression\v4.0_4.0.0.0__b77a5c561934e089\System.IO.Compression.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.IO.Compression.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.EnterpriseServices.Wrapper.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_32\System.EnterpriseServices\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.EnterpriseServices.Wrapper.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_64\System.EnterpriseServices\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.EnterpriseServices.Wrapper.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.EnterpriseServices.Wrapper.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.EnterpriseServices.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.EnterpriseServices.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.EnterpriseServices.Thunk.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.EnterpriseServices.Thunk.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.EnterpriseServices.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_32\System.EnterpriseServices\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.EnterpriseServices.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_64\System.EnterpriseServices\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.EnterpriseServices.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.EnterpriseServices.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Drawing.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Drawing.tlb",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Drawing.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Drawing.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Drawing.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Drawing.Design.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing.Design\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Drawing.Design.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Drawing.Design.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System\v4.0_4.0.0.0__b77a5c561934e089\System.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.DirectoryServices.Protocols.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.DirectoryServices.Protocols\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.DirectoryServices.Protocols.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.DirectoryServices.Protocols.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.DirectoryServices.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.DirectoryServices\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.DirectoryServices.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.DirectoryServices.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Device.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Device\v4.0_4.0.0.0__b77a5c561934e089\System.Device.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Device.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Design.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Design\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Design.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Design.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Deployment.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Deployment\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Deployment.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Deployment.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Data.SqlXml.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Data.SqlXml\v4.0_4.0.0.0__b77a5c561934e089\System.Data.SqlXml.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Data.SqlXml.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Data.OracleClient.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Data.OracleClient\v4.0_4.0.0.0__b77a5c561934e089\System.Data.OracleClient.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_64\System.Data.OracleClient\v4.0_4.0.0.0__b77a5c561934e089\System.Data.OracleClient.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Data.OracleClient.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Data.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_32\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Data.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Configuration.Install.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Configuration.Install\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Configuration.Install.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Configuration.Install.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Configuration.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Configuration\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Configuration.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Configuration.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Runtime.Caching.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Runtime.Caching\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Runtime.Caching.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Runtime.Caching.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Xml.XmlSerializer.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Xml.XmlSerializer\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Xml.XmlSerializer.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Xml.XmlSerializer.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Xml.XDocument.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Xml.XDocument\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Xml.XDocument.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Xml.XDocument.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Xml.Serialization\v4.0_4.0.0.0__b77a5c561934e089\System.Xml.Serialization.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Xml.Serialization.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Xml.Serialization.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Xml.ReaderWriter.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Xml.ReaderWriter\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Xml.ReaderWriter.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\System.Xml.ReaderWriter.dll",2
"2017-05-19T00:00:00.000+0000","Malware-VM3","C:\Windows\system32\msiexec.exe","C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Xml.Linq.dll",2
